名称,大类,中类,经度,纬度,省份,地级市,lon,lat,name,区县,type,operator,ports,place_type
依威能源汽车充电站(宝华小区),汽车相关,充电站,108.9758593,34.22130443,陕西省,西安市,108.9758593,34.22130443,依威能源汽车充电站(宝华小区),西安市,汽车相关 充电站,其他,3,其他
依威能源汽车充电站(荣禾·城市理想),汽车相关,充电站,108.9090641,34.21210653,陕西省,西安市,108.9090641,34.21210653,依威能源汽车充电站(荣禾·城市理想),西安市,汽车相关 充电站,理想,5,其他
依威能源汽车充电站(雄狮小区),汽车相关,充电站,108.8808135,34.25117788,陕西省,西安市,108.8808135,34.25117788,依威能源汽车充电站(雄狮小区),西安市,汽车相关 充电站,其他,7,其他
依威能源汽车充电站(3G酷派产业园),汽车相关,充电站,108.8858945,34.18751193,陕西省,西安市,108.8858945,34.18751193,依威能源汽车充电站(3G酷派产业园),西安市,汽车相关 充电站,其他,7,其他
依威能源汽车充电站(田家湾顺丰停车场),汽车相关,充电站,109.0440115,34.24688362,陕西省,西安市,109.0440115,34.24688362,依威能源汽车充电站(田家湾顺丰停车场),西安市,汽车相关 充电站,其他,3,其他
依威能源汽车充电站(西安威斯汀酒店),汽车相关,充电站,108.9620545,34.21518128,陕西省,西安市,108.9620545,34.21518128,依威能源汽车充电站(西安威斯汀酒店),西安市,汽车相关 充电站,其他,8,其他
依威能源汽车充电站(锦江之星昆明路店),汽车相关,充电站,108.8749876,34.25188279,陕西省,西安市,108.8749876,34.25188279,依威能源汽车充电站(锦江之星昆明路店),西安市,汽车相关 充电站,其他,6,其他
依威能源汽车充电站(腾飞广场),汽车相关,充电站,109.2208629,34.65828066,陕西省,西安市,109.2208629,34.65828066,依威能源汽车充电站(腾飞广场),西安市,汽车相关 充电站,其他,6,其他
依威能源汽车充电站(上塔坡安置长泰小区),汽车相关,充电站,108.9263477,34.16944689,陕西省,西安市,108.9263477,34.16944689,依威能源汽车充电站(上塔坡安置长泰小区),西安市,汽车相关 充电站,其他,7,其他
依威能源汽车充电站(新田小区),汽车相关,充电站,108.9449612,34.14421914,陕西省,西安市,108.9449612,34.14421914,依威能源汽车充电站(新田小区),西安市,汽车相关 充电站,其他,6,其他
依威能源汽车充电站(京东大厦),汽车相关,充电站,108.9827015,34.15333167,陕西省,西安市,108.9827015,34.15333167,依威能源汽车充电站(京东大厦),西安市,汽车相关 充电站,其他,2,其他
依威能源汽车充电站(青华园停车场),汽车相关,充电站,108.8210489,34.04934895,陕西省,西安市,108.8210489,34.04934895,依威能源汽车充电站(青华园停车场),西安市,汽车相关 充电站,其他,7,其他
依威能源汽车充电站(岭北乐园),汽车相关,充电站,108.7907801,34.03333646,陕西省,西安市,108.7907801,34.03333646,依威能源汽车充电站(岭北乐园),西安市,汽车相关 充电站,其他,7,其他
依威能源汽车充电站(九境城),汽车相关,充电站,109.0793607,34.50950381,陕西省,西安市,109.0793607,34.50950381,依威能源汽车充电站(九境城),西安市,汽车相关 充电站,其他,5,其他
依威能源汽车充电站(高陵区医院二院),汽车相关,充电站,109.0874009,34.51919067,陕西省,西安市,109.0874009,34.51919067,依威能源汽车充电站(高陵区医院二院),西安市,汽车相关 充电站,其他,6,其他
依威能源汽车充电站(高陵区医院一院),汽车相关,充电站,109.0888803,34.51767701,陕西省,西安市,109.0888803,34.51767701,依威能源汽车充电站(高陵区医院一院),西安市,汽车相关 充电站,其他,8,其他
依威能源汽车充电站(水岸星城南区),汽车相关,充电站,109.3311756,34.14592546,陕西省,西安市,109.3311756,34.14592546,依威能源汽车充电站(水岸星城南区),西安市,汽车相关 充电站,其他,7,其他
依威能源汽车充电站(天鹅湖五期),汽车相关,充电站,109.3269746,34.14024651,陕西省,西安市,109.3269746,34.14024651,依威能源汽车充电站(天鹅湖五期),西安市,汽车相关 充电站,其他,8,其他
依威能源汽车充电站(宏辉城市坐标小区),汽车相关,充电站,109.318121,34.16405286,陕西省,西安市,109.318121,34.16405286,依威能源汽车充电站(宏辉城市坐标小区),西安市,汽车相关 充电站,其他,2,其他
依威能源汽车充电站(宏辉购物广场),汽车相关,充电站,109.3156961,34.16482601,陕西省,西安市,109.3156961,34.16482601,依威能源汽车充电站(宏辉购物广场),西安市,汽车相关 充电站,其他,5,其他
依威能源汽车充电站(水岸星城北区),汽车相关,充电站,109.3307706,34.14712146,陕西省,西安市,109.3307706,34.14712146,依威能源汽车充电站(水岸星城北区),西安市,汽车相关 充电站,其他,3,其他
依威能源汽车充电站(天鹅湖四期),汽车相关,充电站,109.3300486,34.14024946,陕西省,西安市,109.3300486,34.14024946,依威能源汽车充电站(天鹅湖四期),西安市,汽车相关 充电站,其他,8,其他
依威能源汽车充电站(天鹅湖一期),汽车相关,充电站,109.3226467,34.13916563,陕西省,西安市,109.3226467,34.13916563,依威能源汽车充电站(天鹅湖一期),西安市,汽车相关 充电站,其他,7,其他
保时捷汽车充电站(西安热雪奇迹保时捷Turbo超充站),汽车相关,充电站,109.0664653,34.37015183,陕西省,西安市,109.0664653,34.37015183,保时捷汽车充电站(西安热雪奇迹保时捷Turbo超充站),西安市,汽车相关 充电站,其他,2,其他
保时捷汽车充电站(西安灞桥保时捷中心充电站),汽车相关,充电站,109.0537724,34.2183542,陕西省,西安市,109.0537724,34.2183542,保时捷汽车充电站(西安灞桥保时捷中心充电站),西安市,汽车相关 充电站,其他,4,其他
保时捷汽车充电站(临湾路),汽车相关,充电站,109.0537094,34.21837719,陕西省,西安市,109.0537094,34.21837719,保时捷汽车充电站(临湾路),西安市,汽车相关 充电站,其他,2,其他
保时捷汽车充电站(西安熙地港保时捷快充站),汽车相关,充电站,108.9459069,34.33809222,陕西省,西安市,108.9459069,34.33809222,保时捷汽车充电站(西安熙地港保时捷快充站),西安市,汽车相关 充电站,其他,2,其他
保时捷汽车充电站(西安经开洲际酒店目的地充电站),汽车相关,充电站,108.9451091,34.33979037,陕西省,西安市,108.9451091,34.33979037,保时捷汽车充电站(西安经开洲际酒店目的地充电站),西安市,汽车相关 充电站,其他,5,其他
保时捷汽车充电站(西安浐灞一路保时捷中心),汽车相关,充电站,108.9981712,34.33125392,陕西省,西安市,108.9981712,34.33125392,保时捷汽车充电站(西安浐灞一路保时捷中心),西安市,汽车相关 充电站,其他,3,其他
保时捷汽车充电站(熙地港),汽车相关,充电站,108.9447562,34.33787444,陕西省,西安市,108.9447562,34.33787444,保时捷汽车充电站(熙地港),西安市,汽车相关 充电站,其他,4,其他
保时捷汽车充电站(西安熙地港保时捷超级充电站),汽车相关,充电站,108.9442043,34.33800355,陕西省,西安市,108.9442043,34.33800355,保时捷汽车充电站(西安熙地港保时捷超级充电站),西安市,汽车相关 充电站,其他,6,其他
保时捷汽车充电站(西安高新保时捷中心充电站),汽车相关,充电站,108.8584362,34.18592476,陕西省,西安市,108.8584362,34.18592476,保时捷汽车充电站(西安高新保时捷中心充电站),西安市,汽车相关 充电站,其他,6,其他
保时捷汽车充电站(西安君悦酒店保时捷Turbo超充站),汽车相关,充电站,108.8802976,34.19202188,陕西省,西安市,108.8802976,34.19202188,保时捷汽车充电站(西安君悦酒店保时捷Turbo超充站),西安市,汽车相关 充电站,其他,8,其他
保时捷汽车充电站(西安唐华华邑酒店目的地充电站),汽车相关,充电站,108.9686084,34.21714932,陕西省,西安市,108.9686084,34.21714932,保时捷汽车充电站(西安唐华华邑酒店目的地充电站),西安市,汽车相关 充电站,其他,2,其他
保时捷汽车充电站(西安中大国际保时捷超级充电站),汽车相关,充电站,108.8982467,34.22286171,陕西省,西安市,108.8982467,34.22286171,保时捷汽车充电站(西安中大国际保时捷超级充电站),西安市,汽车相关 充电站,其他,5,其他
保时捷汽车充电站(西安立丰城保时捷超级充电站),汽车相关,充电站,108.9021158,34.19689992,陕西省,西安市,108.9021158,34.19689992,保时捷汽车充电站(西安立丰城保时捷超级充电站),西安市,汽车相关 充电站,其他,5,其他
保时捷汽车充电站(西安高新保时捷中心),汽车相关,充电站,108.8584642,34.18582777,陕西省,西安市,108.8584642,34.18582777,保时捷汽车充电站(西安高新保时捷中心),西安市,汽车相关 充电站,其他,6,其他
保时捷汽车充电站(西安香格里拉酒店保时捷超级充电站),汽车相关,充电站,108.8981847,34.23346874,陕西省,西安市,108.8981847,34.23346874,保时捷汽车充电站(西安香格里拉酒店保时捷超级充电站),西安市,汽车相关 充电站,其他,8,其他
保时捷汽车充电站(西安威斯汀酒店保时捷超级充电站),汽车相关,充电站,108.9623325,34.21474523,陕西省,西安市,108.9623325,34.21474523,保时捷汽车充电站(西安威斯汀酒店保时捷超级充电站),西安市,汽车相关 充电站,其他,8,其他
南京能瑞汽车充电站(西安市浐灞生态区天朗东方印地下停车场公共11号充电站),汽车相关,充电站,109.006709,34.33529579,陕西省,西安市,109.006709,34.33529579,南京能瑞汽车充电站(西安市浐灞生态区天朗东方印地下停车场公共11号充电站),西安市,汽车相关 充电站,其他,8,其他
南京能瑞汽车充电站(福斯特阳光充电站),汽车相关,充电站,109.1759886,34.66560662,陕西省,西安市,109.1759886,34.66560662,南京能瑞汽车充电站(福斯特阳光充电站),西安市,汽车相关 充电站,其他,4,其他
国家电网汽车充电站(陕西省西安市新城区西安铁路局),汽车相关,充电站,108.9684514,34.27749342,陕西省,西安市,108.9684514,34.27749342,国家电网汽车充电站(陕西省西安市新城区西安铁路局),西安市,汽车相关 充电站,国家电网,3,其他
国家电网汽车充电站(陕西省西安市碑林区热工研究院北院区),汽车相关,充电站,108.9878849,34.26548336,陕西省,西安市,108.9878849,34.26548336,国家电网汽车充电站(陕西省西安市碑林区热工研究院北院区),西安市,汽车相关 充电站,国家电网,4,其他
国家电网汽车充电站(国网西安浐灞生态区华夏文旅充电站),汽车相关,充电站,109.0211525,34.3561843,陕西省,西安市,109.0211525,34.3561843,国家电网汽车充电站(国网西安浐灞生态区华夏文旅充电站),西安市,汽车相关 充电站,国家电网,7,其他
国家电网汽车充电站(国网陕西省西安市港务区传化物流充电站),汽车相关,充电站,109.0761519,34.35683793,陕西省,西安市,109.0761519,34.35683793,国家电网汽车充电站(国网陕西省西安市港务区传化物流充电站),西安市,汽车相关 充电站,国家电网,7,其他
国家电网汽车充电站(灞桥区政府),汽车相关,充电站,109.0647109,34.27349737,陕西省,西安市,109.0647109,34.27349737,国家电网汽车充电站(灞桥区政府),西安市,汽车相关 充电站,国家电网,3,其他
国家电网汽车充电站(国网陕西省西安市灞桥区得宝门充电站一期),汽车相关,充电站,109.0703133,34.32305661,陕西省,西安市,109.0703133,34.32305661,国家电网汽车充电站(国网陕西省西安市灞桥区得宝门充电站一期),西安市,汽车相关 充电站,国家电网,6,其他
国家电网汽车充电站(陕西省西安市灞桥区西航花园小区),汽车相关,充电站,109.0199644,34.40449228,陕西省,西安市,109.0199644,34.40449228,国家电网汽车充电站(陕西省西安市灞桥区西航花园小区),西安市,汽车相关 充电站,国家电网,3,其他
国家电网汽车充电站(国网陕西省西安市灞桥区得宝门),汽车相关,充电站,109.0704204,34.32259963,陕西省,西安市,109.0704204,34.32259963,国家电网汽车充电站(国网陕西省西安市灞桥区得宝门),西安市,汽车相关 充电站,国家电网,5,其他
国家电网汽车充电站(国网西安灞桥区港兴一路传化物流充电站),汽车相关,充电站,109.0760118,34.35679389,陕西省,西安市,109.0760118,34.35679389,国家电网汽车充电站(国网西安灞桥区港兴一路传化物流充电站),西安市,汽车相关 充电站,国家电网,7,其他
国家电网汽车充电站(陕西省西安市灞桥区骞柳小区),汽车相关,充电站,109.0218655,34.40257339,陕西省,西安市,109.0218655,34.40257339,国家电网汽车充电站(陕西省西安市灞桥区骞柳小区),西安市,汽车相关 充电站,国家电网,2,其他
国家电网汽车充电站(国网陕西省西安市灞桥区得宝门充电站),汽车相关,充电站,109.0724499,34.31949106,陕西省,西安市,109.0724499,34.31949106,国家电网汽车充电站(国网陕西省西安市灞桥区得宝门充电站),西安市,汽车相关 充电站,国家电网,2,其他
国家电网汽车充电站(国网陕西省西安市灞桥区华夏文旅充电站),汽车相关,充电站,109.0223296,34.35287637,陕西省,西安市,109.0223296,34.35287637,国家电网汽车充电站(国网陕西省西安市灞桥区华夏文旅充电站),西安市,汽车相关 充电站,国家电网,6,其他
